EPIC_ID,count,mean,std,min,25%,50%,75%,max,logstd,logiqr,fname,input_id,id,k2_ra,k2_dec,twomass,ucac,tyc,hip,kp,bmag,vmag,rmag,imag,jmag,hmag,kmag,kepflag,sim_2MASS,MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,OTYPE,ID,SP_TYPE,SP_QUAL,SP_BIBCODE,FLUX_V,FLUX_I,FLUX_H,FLUX_K,INPUT
204215032,1624.0,0.9985248085270942,0.00164986290650106,0.992947638,0.99755007425,0.9984547485,0.9996553802500001,1.002928239,-2.782552141497419,-2.676684771822078,../data/hlsp_k2sff_k2_lightcurve_204215032-c02_kepler_v1_llc-default-aper.txt,204215032.0,204215032.0,240.68658900000003,-23.21362,16024478-2312489,334-079126,None,,11.491,13.318,11.933,11.492,11.013,9.443,8.777999999999999,8.573,gri,2MASS J16024478-2312489,,,,,,,,,,,,,,,,,,,,,
204217309,1650.0,0.999238195846666,0.01401041410586582,0.956022863,0.9897685425,0.999208089,1.0090302405,1.118480929,-1.8535490280807776,-1.7153054306317626,../data/hlsp_k2sff_k2_lightcurve_204217309-c02_kepler_v1_llc-default-aper.txt,204217309.0,204217309.0,242.59769,-23.204914,16102344-2312176,334-080209,None,,12.772,,,,,11.174,10.467,10.16,J,2MASS J16102344-2312176,b'2MASS J16102344-2312176',16 10 23.44,-23 12 17.6,6.0,6.0,60.0,60.0,90.0,B,I,b'2003yCat.2246....0C',brownD*,b'',M4.5,D,b'2011A&A...527A..24L',,,10.467000007629396,10.15999984741211,2MASS J16102344-2312176
204217530,1608.0,1.0007519556305975,0.001143138412309358,0.997098667,1.00006539425,1.0007559905,1.0014422840000001,1.004461421,-2.941901181623228,-2.8611008330789955,../data/hlsp_k2sff_k2_lightcurve_204217530-c02_kepler_v1_llc-default-aper.txt,204217530.0,204217530.0,242.81651800000003,-23.204055,16111596-2312145,334-080304,6793-611-1,,8.984,9.405,9.013,,,8.04,7.862,7.769,BV,2MASS J16111596-2312145,b'HD 145333',16 11 15.9664,-23 12 14.607,8.0,8.0,29.06999969482422,27.020000457763672,0.0,B,,b'1998A&A...335L..65H',Star,b'',F0V,C,b'1988MSS...C04....0H',9.010000228881836,,7.861999988555907,7.769000053405763,2MASS J16111596-2312145
204217770,1669.0,0.9726081190994604,0.05606984445337014,0.8516693009999999,0.928233227,0.97262913,1.013906611,1.148493822,-1.2512706487015184,-1.067154078628492,../data/hlsp_k2sff_k2_lightcurve_204217770-c02_kepler_v1_llc-default-aper.txt,204217770.0,204217770.0,245.368553,-23.203098,16212844-2312110,334-081694,None,,12.88,,,,,9.937,9.031,8.738999999999999,JHK,2MASS J16212844-2312110,b'2MASS J16212844-2312110',16 21 28.449,-23 12 11.02,7.0,7.0,60.0,60.0,90.0,B,I,b'2003yCat.2246....0C',TTau*,b'',K7,D,b'2007ApJ...667..308C',13.789999961853027,11.539999961853027,9.031000137329102,8.73900032043457,2MASS J16212844-2312110
204220275,1668.0,1.0175742271306951,0.018237684968235884,0.8183590159999999,1.008413835,1.01912409,1.0292040677499998,1.105905657,-1.7390302904225874,-1.6821406486447328,../data/hlsp_k2sff_k2_lightcurve_204220275-c02_kepler_v1_llc-default-aper.txt,204220275.0,204220275.0,242.918348,-23.192991,16114040-2311347,None,None,,13.986,,,,,12.628,11.975,11.625,J,2MASS J16114040-2311347,b'2MASS J16114040-2311347',16 11 40.40,-23 11 34.8,6.0,6.0,60.0,60.0,90.0,B,I,b'2003yCat.2246....0C',brownD*,b'',M5.75,D,b'2011A&A...527A..24L',,,11.975000381469727,11.625,2MASS J16114040-2311347
204222295,1667.0,0.992182282753448,0.015910646717098166,0.944789429,0.9819123255,0.994125772,1.0040474685,1.062521184,-1.798312167307607,-1.6549176679968414,../data/hlsp_k2sff_k2_lightcurve_204222295-c02_kepler_v1_llc-default-aper.txt,204222295.0,204222295.0,243.372041,-23.18544,16132929-2311075,335-082934,None,,11.255999999999998,12.913,11.741,11.318,10.788,9.317,8.624,8.494,gri,2MASS J16132929-2311075,b'2MASS J16132929-2311075',16 13 29.292,-23 11 07.54,7.0,7.0,,,0.0,B,I,b'2003yCat.2246....0C',TTau*,b'',K1,D,b'2007AJ....133.2524W',11.65999984741211,10.230999946594238,8.619999885559082,8.494000434875487,2MASS J16132929-2311075
204222666,1577.0,1.0000322140228286,0.012923046477746352,0.7035106090000001,0.999910979,1.000066294,1.000231071,1.38344581,-1.8886350937316307,-3.494725179961768,../data/hlsp_k2sff_k2_lightcurve_204222666-c02_kepler_v1_llc-default-aper.txt,204222666.0,204222666.0,239.199393,-23.184075,15564785-2311026,335-080563,6779-760-1,78099.0,7.79,7.9220000000000015,7.74,,,7.252999999999999,7.278,7.183,BV,2MASS J15564785-2311026,b'HD 142705',15 56 47.8542,-23 11 02.669,9.0,9.0,7.119999885559082,5.519999980926514,90.0,A,O,b'2007A&A...474..653V',Star,b'',A0V,C,b'1988MSS...C04....0H',7.739999771118164,,7.277999877929687,7.183000087738037,2MASS J15564785-2311026
204226548,1667.0,1.247152826074387,10.944988916754902,-25.122425473000003,0.9277392475,0.971256341,1.062278342,447.072584704,1.0392153261237198,-0.8711514996127583,../data/hlsp_k2sff_k2_lightcurve_204226548-c02_kepler_v1_llc-default-aper.txt,204226548.0,204226548.0,239.624219,-23.16881,15582981-2310077,None,None,,14.842,,,,,12.297,11.67,11.3,JHK,2MASS J15582981-2310077,b'2MASS J15582981-2310077',15 58 29.813,-23 10 07.72,7.0,7.0,60.0,60.0,90.0,B,I,b'2003yCat.2246....0C',*inAssoc,b'',M3,D,b'2009A&A...504..981B',,,11.670000076293945,11.300000190734865,2MASS J15582981-2310077
204226647,1657.0,1.000386730398914,0.0009095292517866034,0.997474563,0.999802281,1.000440853,1.00096846,1.0029580059999998,-3.0411833288322536,-2.9332347834142163,../data/hlsp_k2sff_k2_lightcurve_204226647-c02_kepler_v1_llc-default-aper.txt,204226647.0,204226647.0,245.212986,-23.168455,16205112-2310063,335-084118,6794-51-1,,11.384,12.653,11.576,,,8.258,7.481,7.2189999999999985,BV,2MASS J16205112-2310063,b'TYC 6794-51-1',16 20 51.117,-23 10 06.45,7.0,7.0,126.0,109.0,0.0,B,O,b'2000A&A...355L..27H',Star,b'',,,b'',11.579999923706055,,7.480999946594237,7.2189998626708975,2MASS J16205112-2310063
204226809,1660.0,1.0014906679084346,0.0018526556769919785,0.996597275,1.0003795345,1.001650296,1.002929171,1.012163517,-2.7322052884401833,-2.593521732231569,../data/hlsp_k2sff_k2_lightcurve_204226809-c02_kepler_v1_llc-default-aper.txt,204226809.0,204226809.0,248.925421,-23.167785,16354209-2310038,335-085135,None,,13.56,,,,,10.955,10.17,9.862,JHK,2MASS J16354209-2310038,,,,,,,,,,,,,,,,,,,,,
204229193,1684.0,0.9579592793925188,0.25880560519540136,-8.47115462,0.95714535,0.9728825915,0.9872344855,2.0983347830000003,-0.5870263219791039,-1.5215902899260223,../data/hlsp_k2sff_k2_lightcurve_204229193-c02_kepler_v1_llc-default-aper.txt,204229193.0,204229193.0,239.167483,-23.158091,15564019-2309291,None,None,,15.197,,,,,12.733,12.082,11.799,JHK,2MASS J15564019-2309291,,,,,,,,,,,,,,,,,,,,,
204229583,1648.0,1.0020445900230597,0.023706575839705604,0.932017799,0.985830695,1.0016290785,1.01645599525,1.268459449,-1.6251311706659797,-1.5139196447897267,../data/hlsp_k2sff_k2_lightcurve_204229583-c02_kepler_v1_llc-default-aper.txt,204229583.0,204229583.0,241.990692,-23.156582,None,335-082164,None,,13.084,15.854,14.278,13.637,12.209,,,,gri,---,,,,,,,,,,,,,,,,,,,,,
204230492,1696.0,0.9933142395330185,0.013196725641206629,0.965937012,0.9826972947499999,0.9937411905,1.001453477,1.205345365,-1.8795338121546223,-1.7268555559617218,../data/hlsp_k2sff_k2_lightcurve_204230492-c02_kepler_v1_llc-default-aper.txt,204230492.0,204230492.0,242.726215,-23.153025,16105429-2309108,None,None,,15.525,,,,,13.055,12.470999999999998,12.118,JHK,2MASS J16105429-2309108,b'2MASS J16105429-2309108',16 10 54.29,-23 09 10.9,6.0,6.0,60.0,60.0,90.0,B,I,b'2003yCat.2246....0C',brownD*,b'',M5.75,D,b'2011A&A...527A..24L',,,12.470999717712402,12.118000030517578,2MASS J16105429-2309108
