EPIC_ID,count,mean,std,min,25%,50%,75%,max,logstd,logiqr,fname,input_id,id,k2_ra,k2_dec,twomass,ucac,tyc,hip,kp,bmag,vmag,rmag,imag,jmag,hmag,kmag,kepflag
203626828,3312.0,1.0083170836349649,0.02008650659976498,0.949544953,0.99423188925,1.0063123455,1.0216339082500001,1.289893941,-1.697095588207869,-1.5622174368783353,../data/hlsp_k2sff_k2_lightcurve_203626828-c02_kepler_v1_llc-default-aper.txt,203626828.0,203626828.0,245.373136,-25.495322,16212953-2529431,323-086223,None,,13.712,,,,,11.175,10.432,10.193,JHK
203627083,3316.0,0.9978856302910156,0.01170024493397427,0.950383567,0.990406019,0.99730473,1.0050682599999998,1.1088258359999998,-1.9318050465991348,-1.8337996463692947,../data/hlsp_k2sff_k2_lightcurve_203627083-c02_kepler_v1_llc-default-aper.txt,203627083.0,203627083.0,244.203077,-25.494513,16164873-2529402,None,None,,13.962,,,,,12.601,11.851,11.496,J
203628765,3221.0,1.0003875043992552,0.03159273224726853,0.8938683190000001,0.981186124,1.000121572,1.021195139,1.247959694,-1.5004128132021688,-1.3978421405812749,../data/hlsp_k2sff_k2_lightcurve_203628765-c02_kepler_v1_llc-default-aper.txt,203628765.0,203628765.0,239.319764,-25.488699,15571674-2529192,323-082830,None,,12.024,14.127,12.68,12.089,11.434,9.774,9.072,8.864,gri
203629401,3339.0,1.0119387187921518,0.019446606239438467,0.946916619,0.9940025925,1.011858584,1.027945748,1.102999465,-1.7111561794327077,-1.4692477862806932,../data/hlsp_k2sff_k2_lightcurve_203629401-c02_kepler_v1_llc-default-aper.txt,203629401.0,203629401.0,240.601657,-25.486702,16022439-2529121,None,None,,15.828,,,,,13.389,12.784,12.466,JHK
203630569,3273.0,0.9970174243174464,0.013407098225255073,0.955240336,0.988451139,0.997388439,1.005556849,1.114535171,-1.8726652088097304,-1.76685889501398,../data/hlsp_k2sff_k2_lightcurve_203630569-c02_kepler_v1_llc-default-aper.txt,203630569.0,203630569.0,244.331936,-25.482662,16171967-2528576,323-085846,None,,14.011,,,,,12.655,11.691,11.378,J
203637940,3320.0,0.9956176865939744,0.1532128979391884,0.549068965,0.8855753110000001,0.99130924,1.09314449475,1.607284874,-0.8147046729016211,-0.6828371225034462,../data/hlsp_k2sff_k2_lightcurve_203637940-c02_kepler_v1_llc-default-aper.txt,203637940.0,203637940.0,246.615639,-25.456825,16262774-2527247,323-086551,None,,15.425,16.59,15.595,,,11.021,9.93,9.211,BV
203640875,3262.0,0.9668916355174744,0.10392399174343317,0.774796423,0.8690587755000001,0.9865553105,1.05582524825,1.134270276,-0.983284180267862,-0.7287010831729329,../data/hlsp_k2sff_k2_lightcurve_203640875-c02_kepler_v1_llc-default-aper.txt,203640875.0,203640875.0,246.616833,-25.44661,16262803-2526477,323-086552,None,,13.382,16.129,14.294,13.498,12.534,10.282,9.386,9.099,gri
203642292,3068.0,1.0002054488380068,0.000488131368620776,0.978960833,1.000093468,1.0002093745,1.00035640475,1.00133035,-3.3114632825275265,-3.580148709417448,../data/hlsp_k2sff_k2_lightcurve_203642292-c02_kepler_v1_llc-default-aper.txt,203642292.0,203642292.0,239.075782,-25.441816,15561818-2526305,323-082672,6783-296-1,,9.406,9.702,9.297,9.418,9.06,8.364,8.231,8.139,gri
203642381,3286.0,0.992711255055689,0.033968988816788795,0.927715003,0.960096127,1.0016151734999998,1.0233317885000002,1.061519588,-1.4689173809434852,-1.1990379339840371,../data/hlsp_k2sff_k2_lightcurve_203642381-c02_kepler_v1_llc-default-aper.txt,203642381.0,203642381.0,239.969574,-25.441447,15595270-2526292,323-083191,None,,13.033,15.335,13.774,13.167,12.368,10.635,9.933,9.723,gri
203645396,3360.0,0.998813424569047,0.01615129111385215,0.94105278,0.98793991075,0.9989909695,1.00902553725,1.131173321,-1.7917927549917556,-1.676013490620154,../data/hlsp_k2sff_k2_lightcurve_203645396-c02_kepler_v1_llc-default-aper.txt,203645396.0,203645396.0,242.927582,-25.430885,16114261-2525511,None,None,,14.795,,,,,12.251,11.719,11.258,JHK
203647063,3202.0,1.0006393102020623,0.0008205334112694135,0.995728066,0.99989953125,1.000412185,1.0014230522500005,1.003089963,-3.0859037302300067,-2.8171515551456747,../data/hlsp_k2sff_k2_lightcurve_203647063-c02_kepler_v1_llc-default-aper.txt,203647063.0,203647063.0,242.991684,-25.425037,16115800-2525302,323-085203,6797-593-1,,9.47,10.344,9.623,,,8.182,7.878,7.794,BV
203649493,3243.0,1.0007163735778613,0.001070985965558867,0.996701666,0.9999285775,1.00063438,1.001452767,1.0043769,-2.9702162202234907,-2.8169610345134335,../data/hlsp_k2sff_k2_lightcurve_203649493-c02_kepler_v1_llc-default-aper.txt,203649493.0,203649493.0,242.785896,-25.416612,16110861-2524599,323-085044,6784-858-1,,10.31,10.006,9.499,9.539,9.294,8.526,8.31,8.258,gri
203649927,3162.0,1.0001839730955089,0.0007481954156577057,0.998164556,0.9996270485,1.0001499815000001,1.0007079885,1.002831975,-3.1259849571384297,-2.966198411867392,../data/hlsp_k2sff_k2_lightcurve_203649927-c02_kepler_v1_llc-default-aper.txt,203649927.0,203649927.0,246.012059,-25.415005,16240289-2524539,323-086429,6798-87-1,80338,9.374,10.105,9.488,,,7.289,6.942,6.719,BV
203652652,3315.0,0.9977027931061809,0.021126812565634718,0.957570659,0.987825469,0.996102453,1.0053405435,1.677321684,-1.6751660206748813,-1.7565880110799403,../data/hlsp_k2sff_k2_lightcurve_203652652-c02_kepler_v1_llc-default-aper.txt,203652652.0,203652652.0,246.99139,-25.40522,16275794-2524187,323-086617,None,,14.73,16.467,15.02,,,11.0,10.277,10.077,BV
203655051,3257.0,1.000540385855082,0.011824733766483094,0.963401406,0.994488607,1.001637645,1.006710366,1.123547556,-1.9272086286069718,-1.912866284353892,../data/hlsp_k2sff_k2_lightcurve_203655051-c02_kepler_v1_llc-default-aper.txt,203655051.0,203655051.0,245.884609,-25.396845,16233234-2523485,324-083658,6798-35-1,,10.833,12.188,11.59,10.858,10.302,8.6,7.979,7.695,gri
203655505,3272.0,1.004411190684902,0.03581788576105117,0.867264206,0.9936448185,1.0031997185,1.01535230375,2.719747937,-1.4459000530321562,-1.6633904854035595,../data/hlsp_k2sff_k2_lightcurve_203655505-c02_kepler_v1_llc-default-aper.txt,203655505.0,203655505.0,240.219687,-25.39521,16005271-2523426,324-080755,None,,15.196,17.087,15.518,,,11.332,10.622,10.352,BV
203660895,3230.0,0.9998519647749224,0.00471705722498334,0.988499264,0.99684646175,1.0003859609999999,1.0029979827499995,1.009616933,-2.3263288550784997,-2.211017489064226,../data/hlsp_k2sff_k2_lightcurve_203660895-c02_kepler_v1_llc-default-aper.txt,203660895.0,203660895.0,242.181951,-25.376834,16084366-2522367,324-082043,6784-786-1,79097,9.155,9.283,8.803,9.132,8.435,7.601,7.328,7.254,gri
203664569,3340.0,0.9913609469829328,0.04464547554863189,0.7552773979999999,0.9902114995,1.00543733,1.0171933995,1.155376238,-1.3502225467155222,-1.5689274716225257,../data/hlsp_k2sff_k2_lightcurve_203664569-c02_kepler_v1_llc-default-aper.txt,203664569.0,203664569.0,244.139335,-25.364072,16163345-2521505,324-083149,None,,13.852,,,,,11.226,10.417,10.126,JHK
203667805,3216.0,1.002868544587374,0.015349473295640109,0.968439445,0.9905361945000001,1.002479576,1.014758495,1.036341889,-1.8139065223836444,-1.6157846123486244,../data/hlsp_k2sff_k2_lightcurve_203667805-c02_kepler_v1_llc-default-aper.txt,203667805.0,203667805.0,238.776036,-25.352826,15550624-2521102,324-079903,None,,11.681,13.824,12.325,11.731,11.076,9.411,8.616,8.51,gri
203672170,3293.0,1.0001157197928945,0.0005113426692912506,0.998900595,0.999700102,1.000033781,1.000497693,1.001566552,-3.291287965801629,-3.0982197552385213,../data/hlsp_k2sff_k2_lightcurve_203672170-c02_kepler_v1_llc-default-aper.txt,203672170.0,203672170.0,244.306255,-25.337537,16171350-2520149,324-083204,None,,11.68,13.596,12.255,11.703,11.115,9.288,8.6,8.421,gri
203674308,3355.0,0.9966757818008918,0.019426089459509608,0.944715586,0.98116251,0.997019855,1.0095887824999998,1.487816079,-1.7116146156165992,-1.5462800850445024,../data/hlsp_k2sff_k2_lightcurve_203674308-c02_kepler_v1_llc-default-aper.txt,203674308.0,203674308.0,243.97493,-25.330314,16155398-2519489,324-083073,None,,14.478,,,,,11.902,11.074,10.819,JHK
203675097,3317.0,1.005886443238469,0.020719705961661974,0.961350869,0.989004248,1.005874505,1.021161207,1.080203055,-1.6836164120606738,-1.4927250280816886,../data/hlsp_k2sff_k2_lightcurve_203675097-c02_kepler_v1_llc-default-aper.txt,203675097.0,203675097.0,238.96243,-25.327616,15555098-2519393,324-080020,None,,15.828,17.797,16.167,,,11.638,10.982,10.702,BV
203678376,3344.0,0.9934310393552598,0.033445315013610026,0.923094316,0.971353068,0.9946356445000001,1.0115683915,1.955972012,-1.4756647091738004,-1.3956084333968546,../data/hlsp_k2sff_k2_lightcurve_203678376-c02_kepler_v1_llc-default-aper.txt,203678376.0,203678376.0,243.232857,-25.316135,16125588-2518581,324-082669,None,,14.252,,,,,11.74,11.05,10.78,JHK
203679848,3321.0,1.0069638352023482,0.02493510566873136,0.8126391409999999,0.988861414,1.003725379,1.025269729,1.346720492,-1.6031887870104988,-1.4387994200261078,../data/hlsp_k2sff_k2_lightcurve_203679848-c02_kepler_v1_llc-default-aper.txt,203679848.0,203679848.0,244.17236,-25.310942,16164136-2518393,None,None,,13.536,,,,,12.113,11.375,11.043,J
203685514,3356.0,0.9910764949973204,0.015845426231746274,0.956419235,0.978056884,0.9911604070000001,1.0032180655000005,1.092761362,-1.8000960740750864,-1.599268969471486,../data/hlsp_k2sff_k2_lightcurve_203685514-c02_kepler_v1_llc-default-aper.txt,203685514.0,203685514.0,244.086409,-25.2917,16162073-2517301,None,None,,14.88,,,,,12.284,11.504,11.194,JHK
203685806,3275.0,0.9936525026796916,0.02117270570622011,0.941815727,0.9740448045,0.995059947,1.0113697519999998,1.072678609,-1.6742236389954557,-1.428000794466336,../data/hlsp_k2sff_k2_lightcurve_203685806-c02_kepler_v1_llc-default-aper.txt,203685806.0,203685806.0,245.452222,-25.290724,16214853-2517266,324-083556,None,,13.614,,,,,11.052,10.229,9.974,JHK
203686287,3283.0,0.9796010119652778,0.03883550651465717,0.890544465,0.9455778445,0.983897311,1.0117557845,1.162889223,-1.4107710261580606,-1.1792867557702569,../data/hlsp_k2sff_k2_lightcurve_203686287-c02_kepler_v1_llc-default-aper.txt,203686287.0,203686287.0,242.886949,-25.289007,16113286-2517205,324-082485,None,,14.192,,,,,11.753,11.084,10.83,JHK
203690414,3333.0,1.0070606109642994,0.015532499305431309,0.970621429,0.994566041,1.004991579,1.021670541,1.061924631,-1.8087586571352468,-1.5669585997924913,../data/hlsp_k2sff_k2_lightcurve_203690414-c02_kepler_v1_llc-default-aper.txt,203690414.0,203690414.0,240.308317,-25.27454,16011398-2516281,324-080824,None,,14.66,17.645,15.96,15.368,13.756,11.357,10.697,10.419,gri
203692610,3315.0,0.998528060808746,0.017404274225869085,0.905340226,0.984899444,0.993889065,1.0147233015000001,1.06631498,-1.7593440824786375,-1.5254361844036206,../data/hlsp_k2sff_k2_lightcurve_203692610-c02_kepler_v1_llc-default-aper.txt,203692610.0,203692610.0,242.631775,-25.267141,16103162-2516017,None,None,,15.092,,,,,12.57,11.908,11.603,JHK
203696274,3312.0,0.9920847518279,0.019250760540214143,0.945259241,0.9794858745,0.9921944815,1.00470657875,1.482807133,-1.7155521081350322,-1.598242790577425,../data/hlsp_k2sff_k2_lightcurve_203696274-c02_kepler_v1_llc-default-aper.txt,203696274.0,203696274.0,244.360767,-25.254509,16172658-2515161,324-083221,None,,14.359,,,,,11.545,10.75,10.385,JHK
203703016,3327.0,0.9958299893267192,0.02980532628194906,0.925476984,0.970928325,0.995415234,1.019635709,1.1705032,-1.5257061195424586,-1.3124051951022924,../data/hlsp_k2sff_k2_lightcurve_203703016-c02_kepler_v1_llc-default-aper.txt,203703016.0,203703016.0,243.718402,-25.231239,16145244-2513523,324-082945,None,,13.943,,,,,11.492,10.738,10.454,JHK
203703588,3223.0,1.0007344633174045,0.0010653728311144069,0.998229501,0.999880682,1.000528834,1.0016782045,1.004982644,-2.972498382684982,-2.7453256647477624,../data/hlsp_k2sff_k2_lightcurve_203703588-c02_kepler_v1_llc-default-aper.txt,203703588.0,203703588.0,244.184391,-25.229256,16164425-2513451,324-083159,6797-540-1,,8.947,9.278,8.873,8.805,8.675,7.932,7.807,7.719,gri
203708909,3332.0,1.0042026489645843,0.028924365375251743,0.918189758,0.9818558075,1.0061275729999999,1.0256501265,1.61097993,-1.53873616105555,-1.3585822225317257,../data/hlsp_k2sff_k2_lightcurve_203708909-c02_kepler_v1_llc-default-aper.txt,203708909.0,203708909.0,240.528476,-25.210697,16020683-2512385,None,None,,15.246,,,,,12.8,12.183,11.874,JHK
203709312,3276.0,1.0010217126190477,0.01100162506379856,0.978004218,0.9912983825,1.0006368234999998,1.010174293,1.128195805,-1.9585431599223369,-1.7240920905285115,../data/hlsp_k2sff_k2_lightcurve_203709312-c02_kepler_v1_llc-default-aper.txt,203709312.0,203709312.0,239.723035,-25.209292,15585351-2512334,324-080427,None,,13.141,15.608,14.019,13.393,12.418,10.548,9.864,9.651,gri
203710077,3210.0,0.997207464545173,0.009520541019285268,0.971462063,0.99055571625,0.9984143565000001,1.0042377572500003,1.015216625,-2.021338371466992,-1.8638491124900955,../data/hlsp_k2sff_k2_lightcurve_203710077-c02_kepler_v1_llc-default-aper.txt,203710077.0,203710077.0,238.953411,-25.206678,15554883-2512240,324-080017,6783-2045-1,,10.083,11.259,10.495,10.027,9.788,8.756,8.389,8.292,gri
203710387,3363.0,0.9757027991674102,0.03154961835691415,0.842300542,0.9488418595,0.984491985,1.0021950370000001,1.079396637,-1.5010058898743228,-1.2728397106420868,../data/hlsp_k2sff_k2_lightcurve_203710387-c02_kepler_v1_llc-default-aper.txt,203710387.0,203710387.0,244.127846,-25.205603,16163068-2512201,None,None,,14.268,,,,,12.932,12.277,11.907,J
203710635,3334.0,0.9990575105045008,0.008273622010064012,0.97679089,0.9937431259999999,0.999296965,1.0052153165,1.021398687,-2.0823043242301194,-1.940353649994628,../data/hlsp_k2sff_k2_lightcurve_203710635-c02_kepler_v1_llc-default-aper.txt,203710635.0,203710635.0,238.951668,-25.204797,15554839-2512174,324-080016,None,,13.463,,,,,10.956,10.273,9.999,JHK
203711274,3344.0,0.9989048619437756,0.0036188884223346154,0.991457919,0.996097382,0.9983272129999999,1.00132239625,1.030814328,-2.4414248068645543,-2.2819125207790374,../data/hlsp_k2sff_k2_lightcurve_203711274-c02_kepler_v1_llc-default-aper.txt,203711274.0,203711274.0,243.677907,-25.202708,16144270-2512096,324-082919,None,,13.054,15.371,13.797,13.314,12.385,10.488,9.619,9.342,gri
203712541,3074.0,1.0000670642709808,0.0004094546579921793,0.994423145,0.99975683775,1.00009397,1.00029637825,1.006235831,-3.3877941839501187,-3.267975949931257,../data/hlsp_k2sff_k2_lightcurve_203712541-c02_kepler_v1_llc-default-aper.txt,203712541.0,203712541.0,240.361003,-25.198501,16012664-2511545,325-081848,6783-1989-1,78494,7.722,8.108,7.742,,,7.074,6.981,6.893,BV
203712588,3223.0,0.972554114586098,0.0540986204952294,0.742272612,0.94144541,0.975265172,1.0146625715000002,1.104631568,-1.2668138091808276,-1.1353871119579322,../data/hlsp_k2sff_k2_lightcurve_203712588-c02_kepler_v1_llc-default-aper.txt,203712588.0,203712588.0,246.31341,-25.198359,16251521-2511540,None,None,,12.512,,,,,10.861,10.079,9.642,J
203713606,3287.0,0.9838956568600536,0.02588180837078757,0.933213561,0.959466554,0.987124512,1.007266058,1.031663128,-1.5870053826394748,-1.3205766098979377,../data/hlsp_k2sff_k2_lightcurve_203713606-c02_kepler_v1_llc-default-aper.txt,203713606.0,203713606.0,246.645681,-25.194697,16263495-2511409,325-084803,None,,13.812,16.262,14.61,13.872,13.054,11.012,10.226,9.989,gri
203715134,3276.0,0.9992874033244806,0.02619359115580715,0.942524218,0.97714917025,1.0025576005,1.0209241445000001,1.12197972,-1.58180495547956,-1.3587741007119352,../data/hlsp_k2sff_k2_lightcurve_203715134-c02_kepler_v1_llc-default-aper.txt,203715134.0,203715134.0,238.97584,-25.189369,15555420-2511217,325-081026,None,,12.144,14.097,12.708,12.168,11.601,9.993,9.293,9.164,gri
203716047,3283.0,0.999475785058482,0.010017389059903722,0.963600649,0.994103127,0.998899186,1.0046264655,1.303844316,-1.9992454585721708,-1.9778464596008805,../data/hlsp_k2sff_k2_lightcurve_203716047-c02_kepler_v1_llc-default-aper.txt,203716047.0,203716047.0,242.741327,-25.186155,16105792-2511100,325-083304,None,,13.38,,,,,10.881,10.181,9.929,JHK
203716389,3234.0,0.9889434741304868,0.07875047784544924,0.746437547,0.9343048559999999,0.983064827,1.04057855825,1.306386477,-1.1037468023001118,-0.9735741896692854,../data/hlsp_k2sff_k2_lightcurve_203716389-c02_kepler_v1_llc-default-aper.txt,203716389.0,203716389.0,246.321991,-25.184946,16251727-2511054,325-084732,None,,12.994,,,,,11.45,10.512,9.911,J
203721488,3330.0,1.0008513303870863,0.007677300684810234,0.986977959,0.99631568875,1.000456816,1.0045153034999998,1.203020662,-2.114791449728359,-2.086206551991837,../data/hlsp_k2sff_k2_lightcurve_203721488-c02_kepler_v1_llc-default-aper.txt,203721488.0,203721488.0,242.272137,-25.166927,16090531-2510009,None,None,,14.053,,,,,11.558,10.885,10.608,JHK
203723257,3290.0,1.0002748706869309,0.009951299234191177,0.977689962,0.9946366645,1.0025121475,1.0070569214999998,1.020443483,-2.0021202143895227,-1.9058694176435764,../data/hlsp_k2sff_k2_lightcurve_203723257-c02_kepler_v1_llc-default-aper.txt,203723257.0,203723257.0,240.975193,-25.160936,16035404-2509393,None,None,,14.617,,,,,12.27,11.701,11.381,JHK
203725441,3221.0,0.9947791615662852,0.011905981645990531,0.951135957,0.987031113,0.997713729,1.003293766,1.057529542,-1.9242347912829365,-1.7888086045430032,../data/hlsp_k2sff_k2_lightcurve_203725441-c02_kepler_v1_llc-default-aper.txt,203725441.0,203725441.0,246.268709,-25.153229,16250449-2509114,325-084730,None,,11.587,13.67,12.305,11.672,10.973,8.992,8.324,8.081,gri
203725791,3281.0,1.0158147159689122,0.08094193216843493,0.7732266179999999,0.961774329,1.008626307,1.060919317,1.563735572,-1.0918264327579699,-1.0037292354572718,../data/hlsp_k2sff_k2_lightcurve_203725791-c02_kepler_v1_llc-default-aper.txt,203725791.0,203725791.0,240.370957,-25.151953,16012902-2509069,325-081855,None,,14.313,16.688,15.554,14.832,13.607,11.186,10.472,10.084,gri
203726323,3349.0,0.9996562030764417,0.0009886311686567407,0.996123392,0.999128545,0.999647974,1.000171108,1.026828043,-3.0049657016213,-2.981897692013058,../data/hlsp_k2sff_k2_lightcurve_203726323-c02_kepler_v1_llc-default-aper.txt,203726323.0,203726323.0,243.453356,-25.150192,16134880-2509006,None,None,,14.98,,,,,13.649,12.942,12.512,J
203726701,3334.0,0.9973925134301129,0.013374268580108845,0.957889474,0.9874314622499999,0.996691972,1.00679415325,1.098770649,-1.873729959610172,-1.7130342851869318,../data/hlsp_k2sff_k2_lightcurve_203726701-c02_kepler_v1_llc-default-aper.txt,203726701.0,203726701.0,243.663263,-25.148945,16143918-2508562,None,None,,15.53,,,,,12.987,12.291,11.995,JHK
203731383,3349.0,0.9949969576802032,0.038626020742889136,0.927353654,0.958883658,0.999857253,1.03189019,1.0910446740000002,-1.4131200306183267,-1.1366382811857747,../data/hlsp_k2sff_k2_lightcurve_203731383-c02_kepler_v1_llc-default-aper.txt,203731383.0,203731383.0,244.021475,-25.132298,16160516-2507561,325-084141,None,,14.29,,,,,11.807,11.037,10.757,JHK
203740884,3122.0,1.0015039050483667,0.0033325875784701465,0.993239399,0.99917975175,1.0012069019999998,1.0039849570000001,1.010238337,-2.4772184287568497,-2.3182880571029143,../data/hlsp_k2sff_k2_lightcurve_203740884-c02_kepler_v1_llc-default-aper.txt,203740884.0,203740884.0,239.335729,-25.099183,15572057-2505571,325-081233,6783-1573-1,,10.771,12.237,11.156,10.75,10.342,8.883,8.254,8.088,gri
203747290,3361.0,0.9956839821523344,0.015631288744643798,0.957497974,0.985772886,0.994698935,1.003595425,1.3662775719999998,-1.8060052144559045,-1.7490304262731942,../data/hlsp_k2sff_k2_lightcurve_203747290-c02_kepler_v1_llc-default-aper.txt,203747290.0,203747290.0,244.129236,-25.07626,16163101-2504345,None,None,,13.693,,,,,12.297,11.618,11.24,J
203747590,3351.0,0.9956751408710808,0.013532871855930748,0.96433484,0.9879075295,0.995710347,1.0030545709999998,1.4585367619999998,-1.8686100305395068,-1.819672184699312,../data/hlsp_k2sff_k2_lightcurve_203747590-c02_kepler_v1_llc-default-aper.txt,203747590.0,203747590.0,243.724691,-25.075151,16145392-2504305,None,None,,14.765,,,,,12.23,11.582,11.251,JHK
203748059,3248.0,0.9901974544119466,0.013380667226271277,0.97237775,0.975562569,0.9927251684999999,1.0034914402500001,1.01115428,-1.8735222299566168,-1.5539466160284017,../data/hlsp_k2sff_k2_lightcurve_203748059-c02_kepler_v1_llc-default-aper.txt,203748059.0,203748059.0,247.398157,-25.073324,16293556-2504238,325-085010,None,,13.204,15.579,13.95,13.3,12.509,10.381,9.654,9.343,gri
203749770,3258.0,0.9765145926623741,0.05540697735854088,0.650092298,0.949792408,0.988585411,1.01427778325,1.114420377,-1.2564355414537476,-1.1905387685957052,../data/hlsp_k2sff_k2_lightcurve_203749770-c02_kepler_v1_llc-default-aper.txt,203749770.0,203749770.0,246.803069,-25.067169,16271273-2504017,325-084830,None,,13.72,16.407,14.713,13.993,12.865,10.553,9.757,9.382,gri
203750166,3122.0,1.0002435758664283,0.0007804101535131684,0.997504888,0.99971925375,1.000253221,1.00079442975,1.004362858,-3.1076770888597145,-2.968520438471719,../data/hlsp_k2sff_k2_lightcurve_203750166-c02_kepler_v1_llc-default-aper.txt,203750166.0,203750166.0,239.602481,-25.065709,15582459-2503566,325-081388,6783-1397-1,,10.38,11.985,10.902,10.354,9.955,8.582,8.054,7.907,gri
203750883,3320.0,0.9845874095608406,0.07255191757071426,0.7070990640000001,0.94649471925,0.9942625425,1.03226167825,1.223919,-1.1393511045305278,-1.0666799882309963,../data/hlsp_k2sff_k2_lightcurve_203750883-c02_kepler_v1_llc-default-aper.txt,203750883.0,203750883.0,243.402132,-25.063164,16133650-2503473,325-083773,None,,14.187,15.997,15.128,14.502,13.594,11.366,10.657,10.258,gri
203750949,3211.0,1.000529235270321,0.0030867912306995907,0.98970318,0.9983895559999999,1.00030439,1.0026874035,1.016982582,-2.510492742212478,-2.3667489985894594,../data/hlsp_k2sff_k2_lightcurve_203750949-c02_kepler_v1_llc-default-aper.txt,203750949.0,203750949.0,244.09559,-25.062987,16162295-2503466,325-084170,6797-454-1,79734,8.408,8.679,8.396,,,7.533,7.342,7.23,BV
203751997,3249.0,0.9744789020784854,0.036085604621987184,0.909695252,0.938039453,0.984268039,1.005821048,1.052206774,-1.4426660136087508,-1.1688882157944729,../data/hlsp_k2sff_k2_lightcurve_203751997-c02_kepler_v1_llc-default-aper.txt,203751997.0,203751997.0,246.938442,-25.05913,16274522-2503328,None,None,,14.904,,,,,12.405,11.746,11.453,JHK
203752239,3343.0,0.9982888569252162,0.02649310589603071,0.981483144,0.9924530465000001,0.997689471,1.0017743534999999,2.376691857,-1.576867124585464,-2.030523188172733,../data/hlsp_k2sff_k2_lightcurve_203752239-c02_kepler_v1_llc-default-aper.txt,203752239.0,203752239.0,243.949042,-25.058261,16154777-2503295,325-084105,None,,13.415,,,,,11.144,10.477,10.28,JHK
203753201,3324.0,0.9745058242554137,0.771532452541117,-43.45510867,0.958919249,0.9783210465000001,1.0175639715,1.253807703,-0.11264580172900725,-1.2317710644053048,../data/hlsp_k2sff_k2_lightcurve_203753201-c02_kepler_v1_llc-default-aper.txt,203753201.0,203753201.0,247.378238,-25.054789,16293077-2503172,None,None,,15.225,,,,,13.885,12.854,12.495,J
203753432,3319.0,0.9867696755459486,0.025270674910149168,0.925776083,0.962316611,0.993696317,1.0077006045,1.068001299,-1.5973831591153265,-1.3430972916440043,../data/hlsp_k2sff_k2_lightcurve_203753432-c02_kepler_v1_llc-default-aper.txt,203753432.0,203753432.0,241.952579,-25.053949,16074861-2503142,None,None,,14.686,,,,,12.321,11.716,11.426,JHK
203754361,3297.0,0.9980703192999714,0.01943905641232203,0.938404595,0.986259355,0.998047649,1.007811796,1.408910061,-1.7113248199070417,-1.66650353511835,../data/hlsp_k2sff_k2_lightcurve_203754361-c02_kepler_v1_llc-default-aper.txt,203754361.0,203754361.0,242.781,-25.050473,16110744-2503016,325-083346,None,,13.106,,,,,10.587,9.866,9.622,JHK
203755720,3258.0,0.9848731548793728,0.07933085066712788,0.945012918,0.953621042,0.9847860995000001,1.00893418675,5.242655128,-1.100557888735897,-1.2571716496352028,../data/hlsp_k2sff_k2_lightcurve_203755720-c02_kepler_v1_llc-default-aper.txt,203755720.0,203755720.0,246.761584,-25.045521,16270276-2502437,325-084823,None,,12.993,,,,,11.449,10.416,10.026,J
203756600,3316.0,0.9990553785862496,0.018692352582937662,0.95583931,0.9863336607500001,1.0002559560000002,1.01046689675,1.107414696,-1.7283360357271125,-1.6173844401004744,../data/hlsp_k2sff_k2_lightcurve_203756600-c02_kepler_v1_llc-default-aper.txt,203756600.0,203756600.0,242.578672,-25.042374,16101888-2502325,None,None,,14.587,,,,,12.176,11.577,11.264,JHK
203756781,3282.0,0.999013081817186,0.01865921561647899,0.955542865,0.98607698325,1.000418534,1.0108936545000002,1.107188951,-1.7291066167843123,-1.6052564724226182,../data/hlsp_k2sff_k2_lightcurve_203756781-c02_kepler_v1_llc-default-aper.txt,203756781.0,203756781.0,242.579979,-25.041756,16101918-2502301,325-083199,6784-997-1,,12.086,13.497,11.436,11.244,10.823,9.253,8.538,8.364,gri
203757935,3250.0,0.9891074405836912,0.015336977262858771,0.966580478,0.970819323,0.993901917,1.0033616435,1.010688485,-1.8142602262681808,-1.4875514819949345,../data/hlsp_k2sff_k2_lightcurve_203757935-c02_kepler_v1_llc-default-aper.txt,203757935.0,203757935.0,246.696687,-25.03772,16264720-2502158,325-084809,None,,12.883,,,,,11.312,10.402,10.106,J
203757947,3266.0,0.9793238311794252,0.02949920380475673,0.786785368,0.9474258507500001,0.9824674354999999,1.0076041575,1.025180569,-1.5301897056444485,-1.2205600362615572,../data/hlsp_k2sff_k2_lightcurve_203757947-c02_kepler_v1_llc-default-aper.txt,203757947.0,203757947.0,247.357466,-25.037672,16292579-2502156,325-084999,None,,12.958,,,,,11.405,10.293,9.892,J
203758027,3277.0,0.9907861458883136,0.012916846980344643,0.973300566,0.976320076,0.993590203,1.003395348,1.009719612,-1.8888434852691705,-1.567427171729208,../data/hlsp_k2sff_k2_lightcurve_203758027-c02_kepler_v1_llc-default-aper.txt,203758027.0,203758027.0,246.219574,-25.037392,16245269-2502145,325-084724,None,,13.259,15.988,14.009,13.367,12.492,10.184,9.303,8.971,gri
203758182,3287.0,0.9980022423760276,0.004881286029747656,0.988005499,0.9937327315000001,0.998781248,1.002360603,1.006978758,-2.3114657431524344,-2.064096331726245,../data/hlsp_k2sff_k2_lightcurve_203758182-c02_kepler_v1_llc-default-aper.txt,203758182.0,203758182.0,243.788514,-25.036801,16150925-2502123,325-084012,None,,11.836,14.086,12.468,11.875,11.183,9.258,8.511,8.245,gri
